event_key,Issue Time,issue_count,first_issue,last_issue,Valid From,Valid To,warning_type,warning_text,location,warning_colour
"2021-12-08 09:50:52+00:00_2021-12-08 14:00:00+00:00_Yellow Wind_Yellow_Cavan, Donegal, Monaghan, Dublin, Longford, Louth, Meath, Westmeath, Wicklow, Connacht",2021-12-08 09:50:52+00:00,1,2021-12-08 09:50:52+00:00,2021-12-08 09:50:52+00:00,2021-12-08 09:50:52+00:00,2021-12-08 14:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of up to 100 km/h with localised stronger winds likely.","Cavan, Donegal, Monaghan, Dublin, Longford, Louth, Meath, Westmeath, Wicklow, Connacht",Yellow
"2021-12-08 09:50:52+00:00_2021-12-08 17:00:00+00:00_Yellow Wind_Yellow_Donegal, Leitrim, Sligo",2021-12-08 09:50:52+00:00,1,2021-12-08 09:50:52+00:00,2021-12-08 09:50:52+00:00,2021-12-08 09:50:52+00:00,2021-12-08 17:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of up to 100 km/h with localised stronger winds likely.","Donegal, Leitrim, Sligo",Yellow
2021-12-08 11:32:42+00:00_2021-12-08 14:00:00+00:00_Orange Wind_Orange_Donegal,2021-12-08 11:32:42+00:00,1,2021-12-08 11:32:42+00:00,2021-12-08 11:32:42+00:00,2021-12-08 11:32:42+00:00,2021-12-08 14:00:00+00:00,Orange Wind,"Storm Barra: Northwesterly winds will reach mean speeds of 65 to 80 km/h with severe or damaging gusts of 100 to 130 km/h, with localised stronger winds likely. Due to a combination of high waves, storm surge and high tide, coastal flooding is expected. Disruption to power and travel are likely.",Donegal,Orange
"2021-12-08 11:32:42+00:00_2021-12-08 14:00:00+00:00_Yellow Wind_Yellow_Cavan, Donegal, Monaghan, Dublin, Longford, Louth, Meath, Westmeath, Wicklow, Connacht",2021-12-08 11:32:42+00:00,1,2021-12-08 11:32:42+00:00,2021-12-08 11:32:42+00:00,2021-12-08 11:32:42+00:00,2021-12-08 14:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of up to 100 km/h with localised stronger winds likely.","Cavan, Donegal, Monaghan, Dublin, Longford, Louth, Meath, Westmeath, Wicklow, Connacht",Yellow
"2021-12-08 11:32:42+00:00_2021-12-08 17:00:00+00:00_Yellow Wind_Yellow_Donegal, Leitrim, Sligo",2021-12-08 11:32:42+00:00,1,2021-12-08 11:32:42+00:00,2021-12-08 11:32:42+00:00,2021-12-08 11:32:42+00:00,2021-12-08 17:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of up to 100 km/h with localised stronger winds likely.","Donegal, Leitrim, Sligo",Yellow
2021-12-08 12:06:53+00:00_2021-12-08 14:00:00+00:00_Orange Wind_Orange_Donegal,2021-12-08 12:06:53+00:00,1,2021-12-08 12:06:53+00:00,2021-12-08 12:06:53+00:00,2021-12-08 12:06:53+00:00,2021-12-08 14:00:00+00:00,Orange Wind,"Storm Barra: Northwesterly winds will reach mean speeds of 65 to 80 km/h with severe or damaging gusts of 100 to 130 km/h, with localised stronger winds likely. Due to a combination of high waves, storm surge and high tide, coastal flooding is expected. Disruption to power and travel are likely.",Donegal,Orange
"2021-12-08 12:06:53+00:00_2021-12-08 14:00:00+00:00_Yellow Wind_Yellow_Cavan, Donegal, Monaghan, Dublin, Longford, Louth, Meath, Westmeath, Wicklow, Connacht",2021-12-08 12:06:53+00:00,1,2021-12-08 12:06:53+00:00,2021-12-08 12:06:53+00:00,2021-12-08 12:06:53+00:00,2021-12-08 14:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of up to 100 km/h with localised stronger winds likely.","Cavan, Donegal, Monaghan, Dublin, Longford, Louth, Meath, Westmeath, Wicklow, Connacht",Yellow
"2021-12-08 12:06:53+00:00_2021-12-08 17:00:00+00:00_Yellow Wind_Yellow_Donegal, Leitrim, Sligo",2021-12-08 12:06:53+00:00,1,2021-12-08 12:06:53+00:00,2021-12-08 12:06:53+00:00,2021-12-08 12:06:53+00:00,2021-12-08 17:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of up to 100 km/h with localised stronger winds likely.","Donegal, Leitrim, Sligo",Yellow
2021-12-08 13:40:53+00:00_2021-12-08 14:00:00+00:00_Orange Wind_Orange_Donegal,2021-12-08 13:40:53+00:00,1,2021-12-08 13:40:53+00:00,2021-12-08 13:40:53+00:00,2021-12-08 13:40:53+00:00,2021-12-08 14:00:00+00:00,Orange Wind,"Storm Barra: Northwesterly winds will reach mean speeds of 65 to 80 km/h with severe or damaging gusts of 100 to 130 km/h, with localised stronger winds likely. Due to a combination of high waves, storm surge and high tide, coastal flooding is expected. Disruption to power and travel are likely.",Donegal,Orange
"2021-12-08 13:40:53+00:00_2021-12-08 16:00:00+00:00_Yellow Wind_Yellow_Dublin, Louth, Meath, Wicklow, Mayo",2021-12-08 13:40:53+00:00,1,2021-12-08 13:40:53+00:00,2021-12-08 13:40:53+00:00,2021-12-08 13:40:53+00:00,2021-12-08 16:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of up to 100 km/h with localised stronger winds likely.","Dublin, Louth, Meath, Wicklow, Mayo",Yellow
"2021-12-08 13:40:53+00:00_2021-12-08 18:00:00+00:00_Yellow Wind_Yellow_Donegal, Leitrim, Sligo",2021-12-08 13:40:53+00:00,1,2021-12-08 13:40:53+00:00,2021-12-08 13:40:53+00:00,2021-12-08 13:40:53+00:00,2021-12-08 18:00:00+00:00,Yellow Wind,"Due to Storm Barra, northwest winds will reach mean speeds of 50 to 65 km/h and gusts of 90 to 110 km/h with localised stronger winds likely.","Donegal, Leitrim, Sligo",Yellow
"2021-12-10 16:22:19+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Mayo, Kerry",2021-12-10 16:22:19+00:00,1,2021-12-10 16:22:19+00:00,2021-12-10 16:22:19+00:00,2021-12-10 16:22:19+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Very windy Sunday afternoon, evening and for a time on Sunday night (southerly winds veering westerly later).
Some severe gusts are possible and this may lead to some fallen trees.","Donegal, Galway, Mayo, Kerry",Yellow
"2021-12-10 17:10:59+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Mayo, Kerry",2021-12-10 17:10:59+00:00,1,2021-12-10 17:10:59+00:00,2021-12-10 17:10:59+00:00,2021-12-10 17:10:59+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Very windy Sunday afternoon, evening and for a time on Sunday night (southerly winds veering westerly later).
Some severe gusts are possible and this may lead to some fallen trees.","Donegal, Galway, Mayo, Kerry",Yellow
"2021-12-10 22:55:41+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Mayo, Kerry",2021-12-10 22:55:41+00:00,1,2021-12-10 22:55:41+00:00,2021-12-10 22:55:41+00:00,2021-12-10 22:55:41+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Very windy Sunday afternoon, evening and for a time on Sunday night (southerly winds veering westerly later).
Some severe gusts are possible and this may lead to some fallen trees.","Donegal, Galway, Mayo, Kerry",Yellow
"2021-12-11 05:01:18+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Mayo, Kerry",2021-12-11 05:01:18+00:00,1,2021-12-11 05:01:18+00:00,2021-12-11 05:01:18+00:00,2021-12-11 05:01:18+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Very windy Sunday afternoon, evening and for a time on Sunday night (southerly winds veering westerly later).
Some severe gusts are possible and this may lead to some fallen trees.","Donegal, Galway, Mayo, Kerry",Yellow
"2021-12-11 12:06:00+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Mayo, Kerry",2021-12-11 12:06:00+00:00,1,2021-12-11 12:06:00+00:00,2021-12-11 12:06:00+00:00,2021-12-11 12:06:00+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Very windy Sunday afternoon, evening and for a time on Sunday night (southerly winds veering westerly later).
Some severe gusts are possible and this may lead to some fallen trees.","Donegal, Galway, Mayo, Kerry",Yellow
"2021-12-11 12:34:35+00:00_2021-12-12 20:00:00+00:00_Yellow Wind_Yellow_Clare, Kerry",2021-12-11 12:34:35+00:00,1,2021-12-11 12:34:35+00:00,2021-12-11 12:34:35+00:00,2021-12-11 12:34:35+00:00,2021-12-12 20:00:00+00:00,Yellow Wind,Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 100km/h. Some fallen trees and power outages are possible.  ,"Clare, Kerry",Yellow
"2021-12-11 12:34:35+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Leitrim, Mayo, Sligo",2021-12-11 12:34:35+00:00,1,2021-12-11 12:34:35+00:00,2021-12-11 12:34:35+00:00,2021-12-11 12:34:35+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h with stronger winds expected along coasts and on higher ground.
Some fallen trees and power outages are possible.","Donegal, Galway, Leitrim, Mayo, Sligo",Yellow
"2021-12-12 05:24:46+00:00_2021-12-12 20:00:00+00:00_Yellow Wind_Yellow_Clare, Kerry",2021-12-12 05:24:46+00:00,1,2021-12-12 05:24:46+00:00,2021-12-12 05:24:46+00:00,2021-12-12 05:24:46+00:00,2021-12-12 20:00:00+00:00,Yellow Wind,Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 100km/h. Some fallen trees and power outages are possible.  ,"Clare, Kerry",Yellow
"2021-12-12 05:24:46+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Leitrim, Mayo, Sligo",2021-12-12 05:24:46+00:00,1,2021-12-12 05:24:46+00:00,2021-12-12 05:24:46+00:00,2021-12-12 05:24:46+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h with stronger winds expected along coasts and on higher ground.
Some fallen trees and power outages are possible.","Donegal, Galway, Leitrim, Mayo, Sligo",Yellow
"2021-12-12 11:56:27+00:00_2021-12-12 20:00:00+00:00_Yellow Wind_Yellow_Clare, Kerry",2021-12-12 11:56:27+00:00,1,2021-12-12 11:56:27+00:00,2021-12-12 11:56:27+00:00,2021-12-12 11:56:27+00:00,2021-12-12 20:00:00+00:00,Yellow Wind,Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 100km/h. Some fallen trees and power outages are possible.  ,"Clare, Kerry",Yellow
"2021-12-12 11:56:27+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Leitrim, Mayo, Sligo",2021-12-12 11:56:27+00:00,1,2021-12-12 11:56:27+00:00,2021-12-12 11:56:27+00:00,2021-12-12 11:56:27+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h with stronger winds expected along coasts and on higher ground.
Some fallen trees and power outages are possible.","Donegal, Galway, Leitrim, Mayo, Sligo",Yellow
"2021-12-12 17:21:50+00:00_2021-12-12 20:00:00+00:00_Yellow Wind_Yellow_Clare, Kerry",2021-12-12 17:21:50+00:00,1,2021-12-12 17:21:50+00:00,2021-12-12 17:21:50+00:00,2021-12-12 17:21:50+00:00,2021-12-12 20:00:00+00:00,Yellow Wind,Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 100km/h. Some fallen trees and power outages are possible.  ,"Clare, Kerry",Yellow
"2021-12-12 17:21:50+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Leitrim, Mayo, Sligo",2021-12-12 17:21:50+00:00,1,2021-12-12 17:21:50+00:00,2021-12-12 17:21:50+00:00,2021-12-12 17:21:50+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h with stronger winds expected along coasts and on higher ground.
Some fallen trees and power outages are possible.","Donegal, Galway, Leitrim, Mayo, Sligo",Yellow
"2021-12-12 22:58:24+00:00_2021-12-12 23:00:00+00:00_Yellow Wind_Yellow_Donegal, Galway, Leitrim, Mayo, Sligo",2021-12-12 22:58:24+00:00,1,2021-12-12 22:58:24+00:00,2021-12-12 22:58:24+00:00,2021-12-12 22:58:24+00:00,2021-12-12 23:00:00+00:00,Yellow Wind,"Southerly winds veering westerly will reach mean speeds of 50 to 65km/h with gusts of 90 to 110km/h with stronger winds expected along coasts and on higher ground.
Some fallen trees and power outages are possible.","Donegal, Galway, Leitrim, Mayo, Sligo",Yellow
2021-12-13 13:45:16+00:00_2021-12-14 09:00:00+00:00_Yellow fog_Yellow_Ireland,2021-12-13 13:45:16+00:00,1,2021-12-13 13:45:16+00:00,2021-12-13 13:45:16+00:00,2021-12-13 13:45:16+00:00,2021-12-14 09:00:00+00:00,Yellow fog,Fog developing in some areas with reduced visibility leading to difficult travel conditions.,Ireland,Yellow
2021-12-14 05:35:54+00:00_2021-12-14 09:00:00+00:00_Yellow fog_Yellow_Ireland,2021-12-14 05:35:54+00:00,1,2021-12-14 05:35:54+00:00,2021-12-14 05:35:54+00:00,2021-12-14 05:35:54+00:00,2021-12-14 09:00:00+00:00,Yellow fog,Fog developing in some areas with reduced visibility leading to difficult travel conditions.,Ireland,Yellow
"2021-12-18 10:57:22+00:00_2021-12-19 12:00:00+00:00_Yellow fog_Yellow_Dublin, Kildare, Longford, Meath, Offaly, Westmeath",2021-12-18 10:57:22+00:00,1,2021-12-18 10:57:22+00:00,2021-12-18 10:57:22+00:00,2021-12-18 10:57:22+00:00,2021-12-19 12:00:00+00:00,Yellow fog,Areas of dense fog will form tonight in near calm conditions and will be slow to lift on Sunday morning. Poor visibility will lead to hazardous travelling conditions. ,"Dublin, Kildare, Longford, Meath, Offaly, Westmeath",Yellow
"2021-12-18 11:55:44+00:00_2021-12-19 12:00:00+00:00_Yellow fog_Yellow_Dublin, Kildare, Longford, Meath, Offaly, Westmeath",2021-12-18 11:55:44+00:00,1,2021-12-18 11:55:44+00:00,2021-12-18 11:55:44+00:00,2021-12-18 11:55:44+00:00,2021-12-19 12:00:00+00:00,Yellow fog,Areas of dense fog will form tonight in near calm conditions and will be slow to lift on Sunday morning. Poor visibility will lead to hazardous travelling conditions. ,"Dublin, Kildare, Longford, Meath, Offaly, Westmeath",Yellow
"2021-12-18 15:54:44+00:00_2021-12-19 12:00:00+00:00_Yellow fog_Yellow_Dublin, Kildare, Longford, Meath, Offaly, Westmeath",2021-12-18 15:54:44+00:00,1,2021-12-18 15:54:44+00:00,2021-12-18 15:54:44+00:00,2021-12-18 15:54:44+00:00,2021-12-19 12:00:00+00:00,Yellow fog,Areas of dense fog will form tonight in near calm conditions and will be slow to lift on Sunday morning. Poor visibility will lead to hazardous travelling conditions. ,"Dublin, Kildare, Longford, Meath, Offaly, Westmeath",Yellow
"2021-12-18 15:58:09+00:00_2021-12-19 12:00:00+00:00_Yellow fog_Yellow_Dublin, Kildare, Longford, Meath, Offaly, Westmeath",2021-12-18 15:58:09+00:00,1,2021-12-18 15:58:09+00:00,2021-12-18 15:58:09+00:00,2021-12-18 15:58:09+00:00,2021-12-19 12:00:00+00:00,Yellow fog,Areas of dense fog will form tonight in near calm conditions and will be slow to lift on Sunday morning. Poor visibility will lead to hazardous travelling conditions. ,"Dublin, Kildare, Longford, Meath, Offaly, Westmeath",Yellow
"2021-12-18 23:15:32+00:00_2021-12-19 12:00:00+00:00_Yellow fog_Yellow_Dublin, Kildare, Longford, Meath, Offaly, Westmeath",2021-12-18 23:15:32+00:00,1,2021-12-18 23:15:32+00:00,2021-12-18 23:15:32+00:00,2021-12-18 23:15:32+00:00,2021-12-19 12:00:00+00:00,Yellow fog,Areas of dense fog will form tonight in near calm conditions and will be slow to lift on Sunday morning. Poor visibility will lead to hazardous travelling conditions. ,"Dublin, Kildare, Longford, Meath, Offaly, Westmeath",Yellow
"2021-12-19 05:45:26+00:00_2021-12-19 12:00:00+00:00_Yellow fog_Yellow_Dublin, Kildare, Longford, Meath, Offaly, Westmeath",2021-12-19 05:45:26+00:00,1,2021-12-19 05:45:26+00:00,2021-12-19 05:45:26+00:00,2021-12-19 05:45:26+00:00,2021-12-19 12:00:00+00:00,Yellow fog,Areas of dense fog will form tonight in near calm conditions and will be slow to lift on Sunday morning. Poor visibility will lead to hazardous travelling conditions. ,"Dublin, Kildare, Longford, Meath, Offaly, Westmeath",Yellow
2021-12-19 22:37:17+00:00_2021-12-20 11:00:00+00:00_Yellow fog_Yellow_Ireland,2021-12-19 22:37:17+00:00,1,2021-12-19 22:37:17+00:00,2021-12-19 22:37:17+00:00,2021-12-19 22:37:17+00:00,2021-12-20 11:00:00+00:00,Yellow fog,Fog patches will be dense in parts giving reduced visibilities and poor driving conditions.,Ireland,Yellow
2021-12-20 03:00:57+00:00_2021-12-20 11:00:00+00:00_Yellow fog_Yellow_Ireland,2021-12-20 03:00:57+00:00,1,2021-12-20 03:00:57+00:00,2021-12-20 03:00:57+00:00,2021-12-20 03:00:57+00:00,2021-12-20 11:00:00+00:00,Yellow fog,Fog patches will be dense in parts giving reduced visibilities and poor driving conditions.,Ireland,Yellow
2021-12-20 03:05:33+00:00_2021-12-20 11:00:00+00:00_Yellow fog_Yellow_Ireland,2021-12-20 03:05:33+00:00,1,2021-12-20 03:05:33+00:00,2021-12-20 03:05:33+00:00,2021-12-20 03:05:33+00:00,2021-12-20 11:00:00+00:00,Yellow fog,Fog patches will be dense in parts giving reduced visibilities and poor driving conditions.,Ireland,Yellow
"2021-12-21 11:25:34+00:00_2021-12-23 06:00:00+00:00_Yellow Rain_Yellow_Cork, Kerry, Waterford",2021-12-21 11:25:34+00:00,1,2021-12-21 11:25:34+00:00,2021-12-21 11:25:34+00:00,2021-12-21 11:25:34+00:00,2021-12-23 06:00:00+00:00,Yellow Rain,"Several bands of heavy rainfall will bring accumulations of 30-50mm, with higher totals likely in mountainous regions. This may lead to localised flooding and hazardous driving conditions. ","Cork, Kerry, Waterford",Yellow
"2021-12-21 17:11:50+00:00_2021-12-23 06:00:00+00:00_Yellow Rain_Yellow_Cork, Kerry, Waterford",2021-12-21 17:11:50+00:00,1,2021-12-21 17:11:50+00:00,2021-12-21 17:11:50+00:00,2021-12-21 17:11:50+00:00,2021-12-23 06:00:00+00:00,Yellow Rain,"Several bands of heavy rainfall will bring accumulations of 30-50mm, with higher totals likely in mountainous regions. This may lead to localised flooding and hazardous driving conditions. ","Cork, Kerry, Waterford",Yellow
